ProductKey,CustomerKey,OrderDateKey,ShipDateKey,SalesOrderNumber,AddressLine1,AddressLine2,City,StateProvinceName,EnglishCountryRegionName,CustomerKey,lat,lon,shipDate,firstUse,lastTimeUsed,finalUse,avgSpeed,consistency,distanceParameter,freqParameter
222,28076,20080626,20080703,SO73852,9604 Ryan Rd.,,Redwood City,California,United States,28076,37.47595747,-122.2307038,00:00.0,23:09.9,49:58.0,15:31.6,22.05335066,10.83551812,1.332176285,5.924537785
222,11517,20071228,20080104,SO60922,8761 Dancing Court,,Redwood City,California,United States,11517,37.48076965,-122.2460863,00:00.0,32:11.9,11:55.0,04:38.5,20.57234365,9.441848203,9.196423482,10.84483519
222,17581,20080507,20080514,SO70063,4921 St. Geemain Lane,,Redwood City,California,United States,17581,37.4868352,-122.2427965,00:00.0,53:28.5,54:53.0,55:56.5,20.62722451,5.502142904,10.05717226,7.207675621
222,16018,20070808,20070815,SO52245,8452 Dewing Avenue,,San Carlos,California,United States,16018,37.51561231,-122.2618398,00:00.0,03:35.6,13:30.0,38:05.4,21.89539361,3.585793426,17.29616701,9.11620681
222,15910,20070923,20070930,SO54848,4887 Benthill Ct,,San Carlos,California,United States,15910,37.51309438,-122.2643025,00:00.0,55:57.8,45:18.0,57:10.9,17.60482072,7.057159048,1.458956292,9.556233042
222,12709,20071026,20071102,SO56743,7744 Lacorso Drive,,San Carlos,California,United States,12709,37.50961791,-122.2679027,00:00.0,01:29.6,44:02.0,30:55.4,21.06525968,7.648248407,2.662828951,2.719559746
222,19892,20071030,20071106,SO56954,1349 Steven Way,,San Carlos,California,United States,19892,37.50715456,-122.2659139,00:00.0,06:11.8,42:17.0,17:37.2,15.04483181,10.90257628,6.483804802,7.792871138
222,21933,20080526,20080602,SO71372,6866 Winterberry Ct.,,San Carlos,California,United States,21933,37.5061977,-122.2543055,00:00.0,37:33.3,28:50.0,26:52.1,19.32733435,7.860192814,23.28946166,3.75528498
222,25075,20071104,20071111,SO57422,459 William Reed Drive,,San Carlos,California,United States,25075,37.5150696,-122.2598446,00:00.0,01:32.9,00:39.0,16:08.1,19.46793644,3.991021582,21.32493449,6.721859439
222,24417,20070712,20070719,SO51370,1401 Via Alta,,San Diego,California,United States,24417,32.7760883,-117.1504807,00:00.0,13:20.8,34:01.0,27:40.6,20.29140468,9.972174282,0.957333002,10.39044193
222,23812,20080404,20080411,SO67594,5756 Mehaffey Way,,San Diego,California,United States,23812,32.71825527,-117.1562945,00:00.0,42:59.7,36:12.0,08:17.0,17.54085445,6.206079653,0.024390083,2.90289307
222,23093,20080709,20080716,SO74429,6270 Pinecreek Way,,San Diego,California,United States,23093,32.7989054,-117.1453652,00:00.0,07:42.7,44:39.0,24:31.7,14.60055897,8.770236436,10.02534767,6.644233496
222,22890,20080512,20080519,SO70394,8869 Lightwood Drive,,San Diego,California,United States,22890,32.7154745,-117.1602357,00:00.0,32:13.8,51:10.0,19:24.0,20.42601013,9.751624636,21.09682103,8.451455449
222,22130,20071110,20071117,SO57742,3905 Mt. Trinity Court,,San Diego,California,United States,22130,32.7841268,-117.0805263,00:00.0,03:15.2,03:12.0,03:12.0,20.38134335,1.072277347,7.676239744,4.094402036
222,21637,20080516,20080523,SO70740,5061 Athecton Circle,,San Diego,California,United States,21637,32.5616581,-117.0827085,00:00.0,59:12.0,35:58.0,43:29.2,17.70963918,2.818803338,4.928389857,2.934167281
222,11261,20070703,20070710,SO51210,2868 Central Avenue,,San Diego,California,United States,11261,32.7369825,-117.1083127,00:00.0,34:45.0,38:42.0,38:42.0,19.25164102,5.874514671,6.155158633,6.901301857
222,11783,20070924,20071001,SO54885,9024 Dumbarton Drive,,San Diego,California,United States,11783,32.71780014,-117.1694871,00:00.0,19:34.7,09:45.0,49:35.8,18.06825734,6.47263263,3.353461925,7.291217002
222,11783,20071112,20071119,SO57823,9024 Dumbarton Drive,,San Diego,California,United States,11783,32.71257315,-117.1590196,00:00.0,28:20.7,27:50.0,55:26.2,19.1549819,9.610751289,6.522542607,4.250163305
222,12018,20080327,20080403,SO66995,685 St. Peter Court,,San Diego,California,United States,12018,33.0109712,-117.1434201,00:00.0,55:09.2,57:52.0,37:24.9,19.87774255,2.21983126,6.318741157,5.021055515
222,17610,20071212,20071219,SO59854,7077 Blue Jay Drive,,San Diego,California,United States,17610,32.7865641,-117.1546145,00:00.0,09:32.1,50:32.0,49:32.5,20.41543565,4.726186881,13.95530708,8.64916391
222,11837,20070824,20070831,SO53054,80 Mozden Lane,,San Francisco,California,United States,11837,37.948724,-122.061895,00:00.0,55:23.7,15:50.0,39:56.1,21.98382167,8.737105223,12.72215983,9.543889544
222,23693,20080114,20080121,SO62043,6212 Alpine Drive,,San Francisco,California,United States,23693,37.7672392,-122.4373261,00:00.0,24:12.7,36:36.0,29:17.4,18.55963681,1.233233081,5.287504871,3.132744962
222,21795,20070913,20070920,SO54308,868 Aspen Dr.,,San Gabriel,California,United States,21795,34.09969813,-118.1149015,00:00.0,07:15.5,29:23.0,07:11.7,20.89867807,7.995750192,32.11809697,3.29435366
222,20461,20071203,20071210,SO59240,21  avenue Reille,,San Gabriel,California,United States,20461,34.1018943,-118.0962236,00:00.0,37:53.8,28:12.0,46:51.9,20.76190318,6.899953974,0.749048042,9.687743435
222,26044,20071022,20071029,SO56501,1597 Apple Dr.,,San Gabriel,California,United States,26044,34.10100197,-118.0983682,00:00.0,50:24.4,26:30.0,10:44.1,22.72491161,6.020139369,16.97977151,6.780599285
222,28592,20080616,20080623,SO73035,1820 Fox Way,,San Gabriel,California,United States,28592,34.09179383,-118.1126493,00:00.0,31:49.5,06:25.0,37:33.2,20.40435922,4.022629551,0.567678283,8.167752811
222,17696,20080110,20080117,SO61807,6103 Bailey Road,,San Gabriel,California,United States,17696,34.0507258,-118.1046328,00:00.0,41:13.0,13:02.0,17:32.8,19.58278999,6.955469086,7.047121952,8.483505782
222,16490,20071120,20071127,SO58274,6003 San Vincente Drive,,San Gabriel,California,United States,16490,34.1468308,-118.0574993,00:00.0,39:07.1,53:02.0,12:12.5,20.99836603,10.17458052,9.126572321,1.996426143
222,28156,20080609,20080616,SO72565,5764 St. Dunstan Ct.,,Santa Cruz,California,United States,28156,36.97106271,-122.0399005,00:00.0,29:24.9,07:23.0,08:50.8,19.87419988,10.28439047,22.39102236,8.81247269
222,27663,20080519,20080526,SO70925,6767 Stinson,,Santa Cruz,California,United States,27663,36.97866681,-122.0223381,00:00.0,46:14.8,08:05.0,35:53.4,15.48384292,3.485352689,2.197664425,9.169019302
222,24527,20070831,20070907,SO53445,5095 Chablis Way,,Santa Cruz,California,United States,24527,36.97776054,-122.0375939,00:00.0,20:57.9,05:18.0,05:18.0,20.04207807,5.948038775,9.544620865,10.32314765
222,25099,20070827,20070903,SO53238,4475 Longbrook Way,,Santa Cruz,California,United States,25099,36.9750838,-122.0328395,00:00.0,06:29.9,20:34.0,08:34.0,22.19026456,9.739693142,13.91668158,7.303933065
222,20515,20071222,20071229,SO60536,1159 Filling Ave.,,Santa Monica,California,United States,20515,34.01988159,-118.4839686,00:00.0,15:08.9,56:52.0,56:52.0,20.59512691,1.001149156,49.82492377,1.978877063
222,20069,20080403,20080410,SO67563,9475 Old Oak Drive,,Santa Monica,California,United States,20069,34.0593843,-118.4968546,00:00.0,31:34.5,41:01.0,38:56.5,20.61541757,9.141133258,6.647549598,10.03597009
222,26579,20071203,20071210,SO59255,2197 Heights Ave.,,Santa Monica,California,United States,26579,34.0100394,-118.4966136,00:00.0,16:33.2,44:48.0,51:37.5,21.07270107,2.751265415,10.33485458,8.18129068
222,25403,20071204,20071211,SO59335,5234 Martindale,,Santa Monica,California,United States,25403,34.02697264,-118.4856776,00:00.0,10:08.7,46:01.0,56:10.8,20.2881207,4.615956576,13.20347533,10.12482826
222,29030,20080622,20080629,SO73516,259 True Drive,,Santa Monica,California,United States,29030,34.01264848,-118.481599,00:00.0,36:46.1,02:30.0,19:13.6,20.94364095,2.9327332,0.775698199,6.013475162
222,16141,20080502,20080509,SO69701,2236 Buena Vista Ave,,Santa Monica,California,United States,16141,34.065012,-118.4565753,00:00.0,21:57.4,26:04.0,44:16.6,17.51909837,2.130256146,22.57824611,10.79108553
222,11222,20080531,20080607,SO71732,4999 Corte Segunda,,Santa Monica,California,United States,11222,34.01045832,-118.5001121,00:00.0,57:31.2,40:23.0,15:00.8,17.789255,2.805653233,11.19680522,7.763267271
222,11086,20080623,20080630,SO73610,2939 Wesley Ct.,,Santa Monica,California,United States,11086,34.02493636,-118.4904757,00:00.0,51:37.1,48:21.0,26:19.7,21.81535153,6.369631371,0.291571207,2.277317805
222,11744,20080228,20080306,SO65035,6339 E. 108th Street,,Spring Valley,California,United States,11744,32.75320039,-117.0048852,00:00.0,36:37.0,10:38.0,17:59.1,19.52140839,9.870195925,3.702696828,10.55167652
222,13074,20071103,20071110,SO57345,6835 Lynwood Drive,,Spring Valley,California,United States,13074,32.74007442,-117.0065015,00:00.0,42:18.6,41:28.0,44:51.6,18.82870801,1.002294938,8.887211642,3.212667287
222,13422,20071117,20071124,SO58108,6171 Rosey View Drive,,Spring Valley,California,United States,13422,32.73681278,-117.0023437,00:00.0,40:21.1,03:00.0,07:21.9,16.27964931,5.572057148,3.107175799,10.66770645
222,15487,20070908,20070915,SO54003,9746 Gumwood Dr.,,Spring Valley,California,United States,15487,32.75186365,-117.0047312,00:00.0,54:05.8,38:58.0,20:54.7,21.42365625,8.593002462,0.998986569,7.443994184
222,17421,20080525,20080601,SO71325,8 Sunnybrook Drive,,Spring Valley,California,United States,17421,32.74725644,-116.9914603,00:00.0,34:09.7,52:29.0,38:52.6,20.46051982,8.142650615,26.47182267,2.78012942
222,16818,20080409,20080416,SO67940,6417 Del Rey St,,Spring Valley,California,United States,16818,32.7565256,-116.9577291,00:00.0,29:30.8,42:45.0,23:33.8,21.54388352,2.257903931,1.803327926,7.645223941
222,18838,20080619,20080626,SO73304,3159 C Wharton Way,,Spring Valley,California,United States,18838,32.73544582,-116.9907275,00:00.0,06:09.6,01:01.0,43:52.2,21.55924245,6.799385273,14.40289905,8.179275729
222,24662,20070817,20070824,SO52722,9768 Brandywine Way,,Spring Valley,California,United States,24662,32.73631015,-116.9941263,00:00.0,15:59.8,50:01.0,05:04.0,21.41998987,1.992331426,19.44516418,1.699113181
222,24985,20080309,20080316,SO65822,4630 Candlestick Drive,,Torrance,California,United States,24985,33.8387521,-118.3326424,00:00.0,21:04.1,31:28.0,30:09.2,20.86449456,3.350377268,19.24167656,5.969652386
222,23581,20080218,20080225,SO64396,555 Park Glen Court,,Torrance,California,United States,23581,33.83129307,-118.3442581,00:00.0,31:50.2,27:37.0,27:37.0,19.98517924,6.898624722,4.381200732,1.92974466
222,23163,20080320,20080327,SO66555,7379 Rain Drop Circle,,Torrance,California,United States,23163,33.83758384,-118.3397051,00:00.0,38:24.0,57:31.0,34:17.8,20.02960958,5.858078575,13.65805312,7.776084024
222,18422,20080610,20080617,SO72619,3350 Northridge Road,,Torrance,California,United States,18422,33.7626322,-118.3256245,00:00.0,49:58.5,40:45.0,26:22.6,22.40425051,8.659755167,1.181473709,10.95408794
222,16844,20080424,20080501,SO68926,5377 Sahara Dr.,,Torrance,California,United States,16844,33.83963857,-118.3381854,00:00.0,12:48.9,50:32.0,19:23.2,22.78860186,1.148887667,1.48195667,8.641139915
222,17474,20080509,20080516,SO70212,6852 Elderwood Drive,,Torrance,California,United States,17474,33.83552496,-118.3451977,00:00.0,20:33.9,02:14.0,32:33.0,16.56348587,3.222622609,1.829112951,5.526497074
222,14895,20080411,20080418,SO68061,9340 Long Brook Way,,Torrance,California,United States,14895,33.84480597,-118.3398144,00:00.0,10:38.2,37:37.0,42:50.1,21.25492639,4.869805386,14.82406026,5.553275284
222,11949,20080117,20080124,SO62233,1657 Morengo Ct.,,Torrance,California,United States,11949,33.82772335,-118.337416,00:00.0,14:57.6,21:55.0,32:03.3,18.37266955,5.899386684,6.813079954,7.323324076
222,14295,20071129,20071206,SO58800,1737 Thomas Ave.,,West Covina,California,United States,14295,34.0225341,-117.9032165,00:00.0,30:12.0,11:20.0,56:55.9,18.95720783,9.17376507,7.889562796,7.010173546
222,14602,20080107,20080114,SO61635,1277 Juniper Drive,,West Covina,California,United States,14602,34.0697902,-117.905037,00:00.0,49:42.4,51:48.0,28:33.4,18.26074967,9.762654172,4.35805702,6.818877617
222,18350,20080422,20080429,SO68800,6957 Corte Poquito,,West Covina,California,United States,18350,34.0590029,-117.940618,00:00.0,51:26.9,14:19.0,37:07.2,16.78863082,10.01568564,2.672852561,9.824756956
222,24660,20070805,20070812,SO52106,67 Warren Street,,West Covina,California,United States,24660,34.07628029,-117.9293505,00:00.0,08:42.2,03:48.0,29:47.7,18.7073421,1.092939802,2.523278765,2.6938371
222,24445,20071201,20071208,SO59128,9435 Breck Court,,West Covina,California,United States,24445,34.07049236,-117.9303441,00:00.0,39:58.0,29:48.0,00:51.8,20.3778602,5.142603662,5.187136554,10.55162035
222,20543,20080131,20080207,SO63096,6359 Mozden Lane,,West Covina,California,United States,20543,34.07704556,-117.9304941,00:00.0,31:53.1,04:40.0,58:16.6,18.02743498,8.663909011,3.483919001,7.957842879
222,22347,20080321,20080328,SO66594,5652 East View Place,,West Covina,California,United States,22347,34.0049519,-117.875208,00:00.0,17:33.1,02:25.0,03:27.6,21.69312551,1.152759634,6.364236714,4.975031056
222,26452,20071013,20071020,SO56031,424 Yosemite Dr.,,West Covina,California,United States,26452,34.0466868,-117.9003647,00:00.0,13:24.3,11:14.0,10:09.7,17.12588075,8.484354943,6.074556575,3.287733111
222,27755,20071107,20071114,SO57548,734 Selena Court,,Woodland Hills,California,United States,27755,34.16663543,-118.6113938,00:00.0,09:09.9,45:59.0,51:25.2,17.10910396,6.578157994,5.440681207,6.0932131
222,27920,20080510,20080517,SO70303,8157 W. Buchanan,,Woodland Hills,California,United States,27920,34.15982546,-118.6184784,00:00.0,07:03.7,44:10.0,53:51.3,18.48455587,5.070618239,6.435028901,5.241322277
222,24402,20080620,20080627,SO73401,9443 Lacanda Ct.,,Woodland Hills,California,United States,24402,34.16997427,-118.6102076,00:00.0,57:58.0,25:21.0,07:48.4,14.88999774,5.316549631,3.192724551,3.099546676
222,23841,20080525,20080601,SO71336,4919 Ham Court,,Woodland Hills,California,United States,23841,34.15789225,-118.6106478,00:00.0,05:55.0,04:34.0,29:24.9,18.15489733,8.529575931,4.931339646,6.291384248
222,19130,20071105,20071112,SO57464,6163 Craig Drive,,Woodland Hills,California,United States,19130,34.15838657,-118.6024669,00:00.0,56:54.5,10:06.0,02:50.8,17.17555992,2.577606998,9.549775507,8.214975912
222,11700,20071211,20071218,SO59797,3249 E Leland,,Woodland Hills,California,United States,11700,34.15548924,-118.604597,00:00.0,15:53.0,55:14.0,25:38.1,18.55074547,8.190299214,20.50040325,10.65870828
222,27281,20080418,20080425,SO68527,2530 Willow Court,,Clearwater,Florida,United States,27281,27.9232315,-82.7416069,00:00.0,47:39.5,23:01.0,20:29.0,20.25924059,10.29959159,14.70986279,10.68501982
222,27657,20080531,20080607,SO71714,5698 Elmonte Drive,,Chicago,Illinois,United States,27657,41.87654875,-87.63211907,00:00.0,55:02.4,59:08.0,08:28.5,13.38563759,1.635670871,1.311180435,8.38778216
222,13291,20071126,20071203,SO58620,8689 St. George Court,,Branson,Missouri,United States,13291,36.63781876,-93.2208175,00:00.0,16:47.1,44:26.0,53:29.0,17.96425916,2.998396735,2.134515225,10.8003993
222,25174,20071125,20071202,SO58555,4214 Willbrook Court,,Billings,Montana,United States,25174,45.7900613,-108.5812503,00:00.0,46:06.5,30:39.0,00:13.0,17.39201279,9.208846254,2.162025084,1.238999628
222,11732,20071211,20071218,SO59796,664 Book Pl,,Cincinnati,Ohio,United States,11732,39.10346043,-84.51996689,00:00.0,35:24.4,34:46.0,58:08.2,20.1716512,6.905708107,4.57746255,9.213638068
222,11879,20080505,20080512,SO69907,9037 Saddlehill Lane,,Beaverton,Oregon,United States,11879,45.4515766,-122.8230534,00:00.0,28:10.7,50:51.0,50:51.0,19.54652811,7.999455439,5.168415301,8.662152449
222,12180,20080105,20080112,SO61519,1565 W. Lake Dr.,,Beaverton,Oregon,United States,12180,45.530966,-122.861547,00:00.0,35:31.8,51:26.0,47:29.5,19.11370899,8.879257245,56.84823434,5.581222345
222,12204,20071224,20071231,SO60675,9847 Galloway Dr.,,Beaverton,Oregon,United States,12204,45.4454925,-122.8073784,00:00.0,42:54.8,26:04.0,39:44.8,20.07024132,7.563769712,0.053614255,3.006900604
222,11204,20080513,20080520,SO70495,6965 Appalachian Drive,,Beaverton,Oregon,United States,11204,45.47763698,-122.8029866,00:00.0,10:06.3,12:37.0,10:34.9,18.31203165,8.806627928,11.47403791,6.178406288
222,13334,20080201,20080208,SO63333,6081 Jeanne Circle,,Beaverton,Oregon,United States,13334,45.5392016,-122.8410411,00:00.0,31:34.5,48:27.0,34:56.7,20.13766155,5.225358816,0.33977484,9.971893939
222,13392,20080512,20080519,SO70420,717 Westwood Court,,Beaverton,Oregon,United States,13392,45.4833446,-122.6887157,00:00.0,39:59.3,32:50.0,13:05.8,18.80794821,7.996638914,1.459466854,1.678685032
222,13717,20071118,20071125,SO58173,5989 Concord Ave,,Beaverton,Oregon,United States,13717,45.566278,-122.6847716,00:00.0,37:38.7,32:20.0,15:08.6,17.4491165,7.800162054,3.634283814,8.767727087
222,17554,20070819,20070826,SO52801,2774 Eagle Peak,,Beaverton,Oregon,United States,17554,45.47751387,-122.7938592,00:00.0,52:51.8,13:55.0,26:22.0,15.90687631,9.115576084,10.23841111,5.254744015
222,17677,20080201,20080208,SO63357,4865 A St.,,Beaverton,Oregon,United States,17677,45.5202879,-122.893008,00:00.0,38:12.1,04:27.0,34:27.1,19.7826143,5.775353789,11.62790552,3.814030312
222,14856,20080718,20080725,SO74707,7847 Delta Fair Blvd.,,Beaverton,Oregon,United States,14856,45.49542085,-122.8091984,00:00.0,13:56.0,55:15.0,49:53.2,20.52184149,9.705146757,32.02982435,9.719004618
222,14506,20080516,20080523,SO70694,7341 Mt. Washington Way,,Beaverton,Oregon,United States,14506,45.4807174,-122.8064532,00:00.0,42:55.3,44:08.0,59:03.1,15.77820056,4.879896766,0.630819161,10.30109469
222,14568,20071009,20071016,SO55844,6763 Northridge Drive,,Beaverton,Oregon,United States,14568,45.4340397,-122.6190973,00:00.0,20:31.9,18:18.0,51:17.8,16.53966984,6.028482815,4.075347701,5.590341674
222,16367,20080430,20080507,SO69342,6512 Cypress Ave,,Beaverton,Oregon,United States,16367,45.4833087,-122.7747348,00:00.0,14:50.8,12:52.0,02:34.1,11.95985873,1.874933922,22.03242711,8.581696205
222,15817,20071114,20071121,SO57921,9543 West I St.,,Beaverton,Oregon,United States,15817,45.4910443,-122.8065822,00:00.0,30:25.9,55:55.0,55:55.0,17.81484299,8.386722025,0.683723559,1.321962224
222,23831,20070805,20070812,SO52082,9424 Oakgrove,,Beaverton,Oregon,United States,23831,45.4776854,-122.7739546,00:00.0,46:56.0,44:36.0,46:57.7,17.82631398,7.946140253,13.52906636,5.318725266
222,20205,20071214,20071221,SO60034,3625 Pinehurst Court,,Beaverton,Oregon,United States,20205,45.4210953,-122.6253275,00:00.0,45:22.7,27:27.0,14:36.3,19.08244227,9.460312272,19.20326734,4.135508055
222,25988,20080223,20080301,SO64743,6432 Vista Way,,Beaverton,Oregon,United States,25988,45.4937704,-122.7794856,00:00.0,21:31.1,17:54.0,14:09.6,18.66344874,6.133514162,4.907031373,9.547016231
222,25421,20080116,20080123,SO62223,4195 May Way,,Beaverton,Oregon,United States,25421,45.5179967,-122.7552629,00:00.0,30:53.3,54:30.0,54:30.0,15.61205211,7.577258614,4.223726469,2.602184296
222,28991,20070930,20071007,SO55192,4322 Conifer Court,,Beaverton,Oregon,United States,28991,45.288871,-122.5698264,00:00.0,44:23.3,28:11.0,08:06.7,18.17417652,8.478315769,7.568416101,4.140703612
222,29262,20080727,20080803,SO74976,1727 The Trees Drive,,Beaverton,Oregon,United States,29262,45.4633783,-122.8064231,00:00.0,43:07.0,44:58.0,44:58.0,18.56687026,8.179036765,30.61629974,10.3469262
222,18581,20080614,20080621,SO72906,7776 Partridge Dr.,,Clackamas,Oregon,United States,18581,45.4128285,-122.7405133,00:00.0,49:06.5,49:28.0,38:11.6,18.68296852,1.708398956,17.98098486,6.54816357
222,16878,20070827,20070903,SO53233,8775 Boulevard,,Corvallis,Oregon,United States,16878,44.8087741,-123.188508,00:00.0,56:51.6,51:59.0,01:24.3,19.75342658,10.7937815,20.1158469,4.17030704
222,14448,20080124,20080131,SO62666,8152 Claudia Dr.,,Corvallis,Oregon,United States,14448,44.55595822,-123.2542758,00:00.0,50:13.3,31:32.0,58:05.8,14.3512177,6.060199942,6.809411975,5.342589553
222,14381,20071219,20071226,SO60363,2697 Mt. Everest Ct.,,Corvallis,Oregon,United States,14381,44.55458152,-123.2700865,00:00.0,28:18.9,22:40.0,43:01.9,16.81229632,8.551474413,7.538978623,2.741832808
222,14290,20071225,20080101,SO60736,8582 Condor Dr.,,Corvallis,Oregon,United States,14290,44.5683902,-123.2599861,00:00.0,11:56.8,27:32.0,49:58.1,20.35352186,3.350893237,33.5757529,4.663859984
222,14267,20080414,20080421,SO68261,7511 Cooper Dr.,,Corvallis,Oregon,United States,14267,44.566347,-123.2604054,00:00.0,17:30.0,38:10.0,35:20.1,21.19137121,3.575626955,7.866197968,2.601016285
222,13898,20071212,20071219,SO59875,108 Lakeside Court,,Corvallis,Oregon,United States,13898,44.427859,-123.253297,00:00.0,14:39.7,02:18.0,33:10.4,21.30209158,9.240071911,5.338093648,9.385200388
222,11717,20080630,20080707,SO74125,4836 Marina,,Corvallis,Oregon,United States,11717,44.57398339,-123.2540642,00:00.0,23:38.0,44:12.0,31:13.7,20.53967787,9.919063993,0.105919671,1.926587696
222,29215,20080712,20080719,SO74510,8674 Marina Vill Pkwy.,,Corvallis,Oregon,United States,29215,44.56736927,-123.2527134,00:00.0,03:01.6,39:26.0,39:26.0,20.18898193,5.020792566,17.11729054,7.301810204
222,25394,20071202,20071209,SO59196,1537 Teakwood Court,,Corvallis,Oregon,United States,25394,44.56819638,-123.2525584,00:00.0,09:38.0,24:03.0,58:46.1,19.37755432,2.282657751,25.2791863,5.578536449
222,21159,20070824,20070831,SO53031,3152 Willow Pass Rd.,,Corvallis,Oregon,United States,21159,44.5586881,-123.3119914,00:00.0,18:37.2,13:50.0,05:49.9,21.47987418,9.340275218,4.900919687,6.657980872
222,23697,20071016,20071023,SO56198,6489 North 49th St.,,Corvallis,Oregon,United States,23697,44.5435979,-123.3067113,00:00.0,40:54.2,57:48.0,32:56.7,16.32442382,4.096325449,34.71403847,6.682907795
222,23262,20080415,20080422,SO68296,9652 Steven Drive,,Corvallis,Oregon,United States,23262,44.56065364,-123.2602816,00:00.0,19:53.0,39:45.0,30:16.7,14.76699494,9.282524177,3.610663075,10.4179663
222,21143,20080331,20080407,SO67256,45 Landing Terrace,,Lake Oswego,Oregon,United States,21143,45.4339628,-122.7312949,00:00.0,03:50.8,51:02.0,27:26.3,22.07889139,8.489864277,3.592856144,8.061545515
222,20675,20080203,20080210,SO63491,1788 Camino Verde,,Lake Oswego,Oregon,United States,20675,45.42050358,-122.6777212,00:00.0,01:58.3,43:51.0,31:38.6,19.91606858,1.221015251,9.806853954,6.635759173
222,26530,20080221,20080228,SO64665,2827 Red Leaf,,Lake Oswego,Oregon,United States,26530,45.3895077,-122.7307598,00:00.0,18:40.4,39:23.0,51:39.0,19.40898201,7.40439456,10.5304424,10.87466736
222,28078,20080618,20080625,SO73243,1293 Silverwood Drive,,Lake Oswego,Oregon,United States,28078,45.42351803,-122.6647585,00:00.0,57:43.6,04:42.0,32:07.6,22.06010846,5.355805802,23.81069327,7.505471345
222,13066,20070919,20070926,SO54641,6545 N Ridgewood Dr.,,Lake Oswego,Oregon,United States,13066,45.3928543,-122.5833527,00:00.0,15:30.0,07:34.0,37:59.3,19.68627606,5.475010654,7.852112507,8.221965584
222,14894,20080406,20080413,SO67732,3442 Rolando Ave.,,Lake Oswego,Oregon,United States,14894,45.4119887,-122.6614539,00:00.0,55:05.8,59:21.0,11:36.8,18.72646175,10.2561342,5.057800283,2.021545888
222,16746,20070901,20070908,SO53643,7647 Valencia Place,,Lake Oswego,Oregon,United States,16746,45.42681303,-122.6612911,00:00.0,44:11.1,04:14.0,41:01.8,17.09978539,5.429600315,8.893442244,4.377368273
222,17453,20080528,20080604,SO71538,8601 Oakgrove Rd.,,Lebanon,Oregon,United States,17453,44.4997363,-122.9070122,00:00.0,51:16.4,32:43.0,52:28.9,19.14411925,4.395079717,16.46158384,5.848082827
222,16236,20080328,20080404,SO67042,5203 Virginia Lane,,Lebanon,Oregon,United States,16236,44.52704464,-122.9156506,00:00.0,59:39.9,36:36.0,18:22.6,21.72840712,5.33831081,29.82489336,10.75820031
222,11066,20080322,20080329,SO66656,4739 Garden Ave.,,Lebanon,Oregon,United States,11066,44.53690276,-122.9111823,00:00.0,41:45.3,10:33.0,33:21.2,21.24360591,9.831703008,8.375863995,8.55115207
222,11013,20080724,20080731,SO74908,7902 Hudson Ave.,,Lebanon,Oregon,United States,11013,44.54453592,-122.8975051,00:00.0,15:20.5,52:58.0,47:00.5,14.85236727,9.031856705,0.249239188,2.690247859
222,27637,20080105,20080112,SO61497,2786 Class Avenue,,Lebanon,Oregon,United States,27637,44.53660566,-122.8971446,00:00.0,35:48.6,05:20.0,48:52.6,11.53605875,3.146585491,12.13831227,5.903101481
222,21719,20080503,20080510,SO69745,8136 Guadalajara,,Lebanon,Oregon,United States,21719,44.54629284,-122.8977397,00:00.0,14:12.5,26:30.0,50:21.8,18.92935887,5.572623048,2.935962415,1.958982599
222,24952,20070817,20070824,SO52691,10 Napa Ct.,,Lebanon,Oregon,United States,24952,44.5349823,-122.8971071,00:00.0,25:59.1,28:37.0,20:58.5,14.43854017,7.606631789,6.748158541,5.489774705
222,25290,20071228,20080104,SO60944,5615 Detroit Ave.,,Milwaukie,Oregon,United States,25290,45.44825434,-122.6452631,00:00.0,21:24.0,48:27.0,09:59.5,15.56695015,7.948483588,1.028580399,4.181021762
222,24508,20080418,20080425,SO68486,579 Pinnacle Dr.,,Milwaukie,Oregon,United States,24508,45.45394129,-122.644731,00:00.0,23:29.4,03:58.0,34:52.2,20.51535294,3.74406095,8.189669415,9.817935911
222,27606,20080522,20080529,SO71134,1627 Ashford Court,,Milwaukie,Oregon,United States,27606,45.44969321,-122.6463539,00:00.0,58:25.0,40:36.0,36:18.7,18.6631569,5.981800489,3.628824493,5.389080878
222,26727,20080302,20080309,SO65446,6252 Winding Lane,,Milwaukie,Oregon,United States,26727,45.44299002,-122.6407699,00:00.0,57:27.4,43:09.0,43:09.0,19.785414,4.61005969,16.01188121,1.215979913
222,12142,20070903,20070910,SO53760,4790 Curletto Drive,,Milwaukie,Oregon,United States,12142,45.4416444,-122.6480901,00:00.0,31:41.9,19:03.0,19:03.0,17.25677397,10.43818598,36.98315458,1.228126324
222,13745,20070713,20070720,SO51379,6387 Scenic Avenue,,Milwaukie,Oregon,United States,13745,45.45091025,-122.6422533,00:00.0,15:35.7,17:47.0,20:24.9,20.22197652,6.80458933,34.57001402,2.196107187
222,14331,20080326,20080402,SO66917,7541 B Wildbrook Ct.,,Milwaukie,Oregon,United States,14331,45.44022826,-122.6401353,00:00.0,54:32.4,13:27.0,45:13.7,18.436528,9.750542425,5.530786593,2.532279358
222,13714,20080210,20080217,SO63923,8251 N. 447th St.,,Milwaukie,Oregon,United States,13714,45.43844672,-122.6429349,00:00.0,53:58.1,03:06.0,52:28.1,13.58225052,9.01082242,8.105311867,7.003773451
